date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-03-18 12:45:00,39.98,8.19,3.2,0.019656,93.03,77.42,45900,Weekend,Sunday,Medium_Load
2018-03-18 13:00:00,37.99,6.36,3.74,0.016043,87.67,99.48,46800,Weekend,Sunday,Medium_Load
2018-03-18 13:15:00,97.15,21.21,2.71,0.04679,99.29,88.01,47700,Weekend,Sunday,Maximum_Load
2018-03-18 13:30:00,3.0,2.56,2.89,0.005498,88.05,96.04,48600,Weekend,Sunday,Light_Load
2018-03-18 13:45:00,3.59,1.36,4.03,0.0,80.15,96.73,49500,Weekend,Sunday,Light_Load
2018-03-18 14:00:00,38.02,12.09,0.03,0.017195,90.36,88.61,50400,Weekend,Sunday,Medium_Load
2018-03-18 14:15:00,21.74,9.71,5.64,0.010444,82.26,86.29,51300,Weekend,Sunday,Medium_Load
2018-03-18 14:30:00,3.0,1.07,5.52,0.002572,87.94,98.5,52200,Weekend,Sunday,Light_Load
2018-03-18 14:45:00,19.3,6.48,4.35,0.009086,83.55,81.28,53100,Weekend,Sunday,Medium_Load
2018-03-18 15:00:00,76.61,11.15,0.04,0.038177,90.51,75.06,54000,Weekend,Sunday,Maximum_Load
2018-03-18 15:15:00,93.85,37.0,2.66,0.046528,92.6,77.82,54900,Weekend,Sunday,Maximum_Load
2018-03-18 15:30:00,16.24,3.47,2.79,0.007292,75.43,93.28,55800,Weekend,Sunday,Light_Load
2018-03-18 15:45:00,64.66,9.83,0.28,0.032911,93.57,83.69,56700,Weekend,Sunday,Medium_Load
2018-03-18 16:00:00,42.19,9.19,4.28,0.022726,95.47,76.13,57600,Weekend,Sunday,Medium_Load
2018-03-18 16:15:00,44.06,11.91,1.43,0.020159,90.65,87.42,58500,Weekend,Sunday,Medium_Load
2018-03-18 16:30:00,36.62,14.44,0.58,0.020576,77.6,85.64,59400,Weekend,Sunday,Medium_Load
2018-03-18 16:45:00,37.24,7.06,2.2,0.016214,84.37,88.3,60300,Weekend,Sunday,Medium_Load
2018-03-18 17:00:00,71.38,6.96,4.45,0.038629,77.08,86.56,61200,Weekend,Sunday,Medium_Load
2018-03-18 17:15:00,12.19,0.0,3.75,0.007492,82.39,99.71,62100,Weekend,Sunday,Light_Load
2018-03-18 17:30:00,45.27,10.94,3.2,0.019821,95.91,95.67,63000,Weekend,Sunday,Medium_Load
2018-03-18 17:45:00,22.83,2.85,0.0,0.010418,91.84,76.06,63900,Weekend,Sunday,Medium_Load
2018-03-18 18:00:00,13.28,2.02,1.13,0.009537,83.69,95.87,64800,Weekend,Sunday,Light_Load
2018-03-18 18:15:00,93.18,31.81,0.0,0.047227,95.75,94.48,65700,Weekend,Sunday,Maximum_Load
2018-03-18 18:30:00,56.7,11.29,3.41,0.024842,83.35,77.0,66600,Weekend,Sunday,Medium_Load
2018-03-18 18:45:00,49.55,10.24,0.0,0.025502,99.76,80.91,67500,Weekend,Sunday,Medium_Load
2018-03-18 19:00:00,9.16,2.13,3.24,0.002427,75.5,93.62,68400,Weekend,Sunday,Light_Load
2018-03-18 19:15:00,37.72,13.4,3.99,0.020655,87.05,88.55,69300,Weekend,Sunday,Medium_Load
2018-03-18 19:30:00,9.8,4.3,0.0,0.006356,73.85,80.01,70200,Weekend,Sunday,Light_Load
2018-03-18 19:45:00,11.37,3.48,3.77,0.006535,70.27,89.18,71100,Weekend,Sunday,Light_Load
2018-03-18 20:00:00,59.68,13.12,1.97,0.030226,82.91,92.39,72000,Weekend,Sunday,Medium_Load
2018-03-18 20:15:00,56.93,13.49,3.35,0.026256,81.55,81.64,72900,Weekend,Sunday,Medium_Load
2018-03-18 20:30:00,52.33,8.73,3.17,0.02652,94.41,98.64,73800,Weekend,Sunday,Medium_Load
2018-03-18 20:45:00,27.47,7.66,2.26,0.014681,74.06,85.08,74700,Weekend,Sunday,Light_Load
2018-03-18 21:00:00,3.0,0.0,1.72,0.002898,99.48,93.66,75600,Weekend,Sunday,Medium_Load
2018-03-18 21:15:00,8.02,4.01,1.06,0.006114,83.97,91.2,76500,Weekend,Sunday,Light_Load
2018-03-18 21:30:00,81.73,22.9,0.85,0.040044,96.07,83.34,77400,Weekend,Sunday,Maximum_Load
2018-03-18 21:45:00,32.14,9.32,3.36,0.015722,93.21,93.51,78300,Weekend,Sunday,Medium_Load
2018-03-18 22:00:00,28.55,9.97,4.43,0.012775,88.76,89.63,79200,Weekend,Sunday,Medium_Load
2018-03-18 22:15:00,3.0,4.4,3.72,4.8e-05,76.05,92.93,80100,Weekend,Sunday,Light_Load
2018-03-18 22:30:00,10.6,0.6,1.68,0.005261,82.46,90.25,81000,Weekend,Sunday,Light_Load
2018-03-18 22:45:00,101.27,20.54,0.46,0.054362,87.81,89.32,81900,Weekend,Sunday,Maximum_Load
2018-03-18 23:00:00,19.9,3.09,0.02,0.009961,75.37,99.16,82800,Weekend,Sunday,Light_Load
2018-03-18 23:15:00,8.01,1.87,3.1,0.007873,72.58,95.56,83700,Weekend,Sunday,Light_Load
2018-03-18 23:30:00,16.11,5.59,0.93,0.007596,84.18,83.12,84600,Weekend,Sunday,Light_Load
2018-03-18 23:45:00,25.53,1.66,1.18,0.009761,89.7,94.99,85500,Weekend,Sunday,Light_Load
2018-03-19 00:00:00,22.2,6.7,0.31,0.009041,77.37,97.52,0,Weekday,Monday,Medium_Load
2018-03-19 00:15:00,14.06,4.72,4.19,0.002935,79.5,95.75,900,Weekday,Monday,Light_Load
2018-03-19 00:30:00,17.94,6.89,2.29,0.007357,89.11,90.37,1800,Weekday,Monday,Light_Load
2018-03-19 00:45:00,16.06,5.63,0.0,0.008534,74.63,96.96,2700,Weekday,Monday,Light_Load
2018-03-19 01:00:00,23.1,4.1,1.81,0.012967,70.07,90.3,3600,Weekday,Monday,Light_Load
2018-03-19 01:15:00,24.14,7.39,0.0,0.013821,94.93,75.01,4500,Weekday,Monday,Medium_Load
2018-03-19 01:30:00,31.83,7.18,0.75,0.015689,99.97,82.81,5400,Weekday,Monday,Medium_Load
2018-03-19 01:45:00,22.67,9.04,4.53,0.014562,86.93,87.03,6300,Weekday,Monday,Light_Load
2018-03-19 02:00:00,3.88,0.0,0.0,0.001072,89.57,83.61,7200,Weekday,Monday,Light_Load
2018-03-19 02:15:00,59.95,14.26,3.47,0.029845,87.96,88.94,8100,Weekday,Monday,Medium_Load
2018-03-19 02:30:00,21.64,1.39,0.33,0.011211,75.36,97.62,9000,Weekday,Monday,Light_Load
2018-03-19 02:45:00,24.23,10.0,4.41,0.009451,84.97,88.06,9900,Weekday,Monday,Light_Load
2018-03-19 03:00:00,14.78,5.45,2.06,0.007836,79.52,83.7,10800,Weekday,Monday,Light_Load
2018-03-19 03:15:00,22.84,5.11,1.9,0.011313,74.47,89.02,11700,Weekday,Monday,Light_Load
2018-03-19 03:30:00,31.38,0.92,1.29,0.016125,90.19,88.81,12600,Weekday,Monday,Medium_Load
2018-03-19 03:45:00,80.87,37.14,4.21,0.040372,90.61,81.09,13500,Weekday,Monday,Maximum_Load
2018-03-19 04:00:00,19.62,4.81,0.92,0.012464,73.26,77.2,14400,Weekday,Monday,Light_Load
2018-03-19 04:15:00,12.29,1.22,0.0,0.003398,70.56,98.74,15300,Weekday,Monday,Light_Load
2018-03-19 04:30:00,21.36,0.32,0.0,0.011946,84.15,84.13,16200,Weekday,Monday,Light_Load
2018-03-19 04:45:00,10.58,1.79,1.29,0.004653,75.81,85.95,17100,Weekday,Monday,Light_Load
2018-03-19 05:00:00,21.98,3.39,0.91,0.011046,70.31,83.74,18000,Weekday,Monday,Light_Load
2018-03-19 05:15:00,76.03,11.41,3.96,0.035003,89.57,98.39,18900,Weekday,Monday,Medium_Load
2018-03-19 05:30:00,9.9,0.95,1.98,0.004965,73.84,75.77,19800,Weekday,Monday,Light_Load
2018-03-19 05:45:00,19.81,0.0,4.71,0.009757,73.57,95.94,20700,Weekday,Monday,Light_Load
2018-03-19 06:00:00,25.73,9.37,0.78,0.008658,83.39,77.54,21600,Weekday,Monday,Medium_Load
2018-03-19 06:15:00,13.33,1.91,1.89,0.006861,70.74,83.9,22500,Weekday,Monday,Light_Load
2018-03-19 06:30:00,25.57,8.8,1.97,0.013283,76.41,79.01,23400,Weekday,Monday,Light_Load
2018-03-19 06:45:00,43.44,16.25,0.98,0.015677,89.64,75.32,24300,Weekday,Monday,Medium_Load
2018-03-19 07:00:00,25.77,12.04,3.5,0.014628,74.93,80.15,25200,Weekday,Monday,Light_Load
2018-03-19 07:15:00,55.07,15.32,3.44,0.026941,86.6,97.39,26100,Weekday,Monday,Medium_Load
2018-03-19 07:30:00,48.65,16.03,4.0,0.025784,93.83,90.66,27000,Weekday,Monday,Medium_Load
2018-03-19 07:45:00,34.04,7.63,2.17,0.01717,84.94,77.89,27900,Weekday,Monday,Medium_Load
2018-03-19 08:00:00,59.61,12.1,3.31,0.033981,97.3,98.99,28800,Weekday,Monday,Medium_Load
2018-03-19 08:15:00,53.72,4.73,4.58,0.026791,75.61,98.22,29700,Weekday,Monday,Medium_Load
2018-03-19 08:30:00,6.74,1.55,3.13,0.004573,72.22,98.42,30600,Weekday,Monday,Light_Load
2018-03-19 08:45:00,34.29,3.15,2.82,0.018433,79.67,81.55,31500,Weekday,Monday,Medium_Load
2018-03-19 09:00:00,33.15,0.0,2.77,0.013408,96.26,94.97,32400,Weekday,Monday,Maximum_Load
2018-03-19 09:15:00,60.98,8.18,3.21,0.029784,88.24,95.67,33300,Weekday,Monday,Maximum_Load
2018-03-19 09:30:00,43.34,13.18,2.37,0.018725,92.41,75.66,34200,Weekday,Monday,Medium_Load
2018-03-19 09:45:00,31.94,7.34,1.94,0.014148,90.53,76.53,35100,Weekday,Monday,Medium_Load
2018-03-19 10:00:00,35.03,13.28,5.8,0.018782,90.48,76.94,36000,Weekday,Monday,Medium_Load
2018-03-19 10:15:00,68.07,26.34,4.42,0.037352,96.67,97.08,36900,Weekday,Monday,Medium_Load
2018-03-19 10:30:00,25.14,6.09,4.02,0.014288,82.17,90.27,37800,Weekday,Monday,Light_Load
2018-03-19 10:45:00,72.71,23.01,2.07,0.035266,89.47,91.74,38700,Weekday,Monday,Maximum_Load
2018-03-19 11:00:00,58.2,14.25,1.96,0.028595,84.48,95.98,39600,Weekday,Monday,Medium_Load
2018-03-19 11:15:00,64.2,20.07,4.11,0.031937,82.07,76.12,40500,Weekday,Monday,Medium_Load
2018-03-19 11:30:00,54.93,11.71,2.46,0.026198,93.59,86.85,41400,Weekday,Monday,Medium_Load
2018-03-19 11:45:00,17.72,12.23,3.3,0.011512,88.14,88.61,42300,Weekday,Monday,Light_Load
2018-03-19 12:00:00,106.97,37.57,2.73,0.050664,98.62,98.73,43200,Weekday,Monday,Maximum_Load
2018-03-19 12:15:00,20.83,5.97,1.56,0.01368,85.1,91.27,44100,Weekday,Monday,Light_Load
2018-03-19 12:30:00,4.64,0.89,0.0,0.002981,74.07,89.78,45000,Weekday,Monday,Light_Load
2018-03-19 12:45:00,80.25,23.28,5.53,0.039805,87.01,76.99,45900,Weekday,Monday,Maximum_Load
2018-03-19 13:00:00,35.42,11.24,2.54,0.018287,79.96,87.24,46800,Weekday,Monday,Medium_Load
2018-03-19 13:15:00,106.44,39.78,2.42,0.052992,88.86,96.03,47700,Weekday,Monday,Maximum_Load
2018-03-19 13:30:00,34.38,15.92,3.14,0.016628,94.52,75.68,48600,Weekday,Monday,Medium_Load
2018-03-19 13:45:00,31.51,13.17,5.46,0.016831,93.7,83.86,49500,Weekday,Monday,Medium_Load
2018-03-19 14:00:00,103.03,31.65,4.48,0.050341,89.59,86.99,50400,Weekday,Monday,Maximum_Load
2018-03-19 14:15:00,14.3,0.0,3.13,0.007137,79.47,88.94,51300,Weekday,Monday,Light_Load
2018-03-19 14:30:00,73.63,26.79,4.81,0.035359,75.22,98.95,52200,Weekday,Monday,Medium_Load
2018-03-19 14:45:00,28.77,9.76,2.06,0.015771,81.07,88.2,53100,Weekday,Monday,Medium_Load
2018-03-19 15:00:00,33.68,11.25,5.19,0.01893,80.77,99.25,54000,Weekday,Monday,Medium_Load
2018-03-19 15:15:00,103.68,15.94,2.64,0.050808,95.69,94.43,54900,Weekday,Monday,Maximum_Load
2018-03-19 15:30:00,55.45,12.02,0.0,0.026309,93.98,91.69,55800,Weekday,Monday,Maximum_Load
2018-03-19 15:45:00,107.24,9.97,0.98,0.054018,91.23,93.68,56700,Weekday,Monday,Maximum_Load
2018-03-19 16:00:00,56.52,16.26,1.17,0.029594,95.27,98.28,57600,Weekday,Monday,Maximum_Load
2018-03-19 16:15:00,49.67,12.24,3.96,0.02613,76.9,97.73,58500,Weekday,Monday,Medium_Load
2018-03-19 16:30:00,12.73,5.61,0.25,0.007983,99.03,90.27,59400,Weekday,Monday,Medium_Load
2018-03-19 16:45:00,40.94,14.56,2.06,0.02266,87.06,91.49,60300,Weekday,Monday,Medium_Load
2018-03-19 17:00:00,19.63,6.84,1.85,0.009874,75.47,78.02,61200,Weekday,Monday,Medium_Load
2018-03-19 17:15:00,68.99,12.27,3.52,0.032904,80.17,79.83,62100,Weekday,Monday,Medium_Load
2018-03-19 17:30:00,58.61,17.76,5.39,0.029178,89.97,86.62,63000,Weekday,Monday,Maximum_Load
2018-03-19 17:45:00,27.58,7.09,0.0,0.015031,85.48,95.63,63900,Weekday,Monday,Medium_Load
2018-03-19 18:00:00,48.03,11.65,3.19,0.026185,81.78,91.23,64800,Weekday,Monday,Medium_Load
2018-03-19 18:15:00,31.0,4.2,0.56,0.013202,82.56,84.3,65700,Weekday,Monday,Medium_Load
2018-03-19 18:30:00,94.04,18.27,4.5,0.048208,99.17,93.28,66600,Weekday,Monday,Maximum_Load
2018-03-19 18:45:00,65.88,16.55,1.35,0.030503,99.18,82.66,67500,Weekday,Monday,Maximum_Load
2018-03-19 19:00:00,28.35,14.65,1.95,0.014918,97.26,83.65,68400,Weekday,Monday,Medium_Load
2018-03-19 19:15:00,39.85,7.3,1.06,0.022151,88.29,98.82,69300,Weekday,Monday,Medium_Load
2018-03-19 19:30:00,56.04,13.52,1.65,0.028718,93.83,85.8,70200,Weekday,Monday,Maximum_Load
2018-03-19 19:45:00,13.69,2.25,1.47,0.007439,72.04,85.78,71100,Weekday,Monday,Light_Load
2018-03-19 20:00:00,98.22,14.57,3.26,0.046255,94.61,90.09,72000,Weekday,Monday,Maximum_Load
2018-03-19 20:15:00,49.14,11.65,0.22,0.025005,96.48,78.41,72900,Weekday,Monday,Medium_Load
2018-03-19 20:30:00,50.68,15.29,1.77,0.021436,82.79,82.34,73800,Weekday,Monday,Medium_Load
2018-03-19 20:45:00,12.37,0.0,2.56,0.004152,75.18,77.49,74700,Weekday,Monday,Medium_Load
2018-03-19 21:00:00,34.54,5.29,0.0,0.017211,80.48,91.19,75600,Weekday,Monday,Medium_Load
2018-03-19 21:15:00,9.89,5.02,0.93,0.007686,84.98,88.18,76500,Weekday,Monday,Light_Load
2018-03-19 21:30:00,111.05,37.24,2.2,0.054993,89.65,97.69,77400,Weekday,Monday,Maximum_Load
2018-03-19 21:45:00,33.5,9.9,0.0,0.015272,78.09,89.28,78300,Weekday,Monday,Medium_Load
2018-03-19 22:00:00,7.97,4.8,0.2,0.002201,87.09,89.14,79200,Weekday,Monday,Medium_Load
2018-03-19 22:15:00,4.76,0.93,3.88,0.00144,75.77,99.29,80100,Weekday,Monday,Light_Load
2018-03-19 22:30:00,33.17,6.0,3.89,0.020103,81.81,93.56,81000,Weekday,Monday,Medium_Load
2018-03-19 22:45:00,11.05,2.33,3.59,0.004532,95.31,87.07,81900,Weekday,Monday,Medium_Load
2018-03-19 23:00:00,21.46,8.12,5.77,0.010444,85.78,89.49,82800,Weekday,Monday,Light_Load
2018-03-19 23:15:00,20.48,7.84,0.64,0.010125,89.03,76.92,83700,Weekday,Monday,Medium_Load
2018-03-19 23:30:00,17.92,0.12,0.82,0.006658,75.45,91.85,84600,Weekday,Monday,Light_Load
2018-03-19 23:45:00,62.83,14.02,0.35,0.032471,90.37,96.77,85500,Weekday,Monday,Maximum_Load
2018-03-20 00:00:00,27.06,6.07,1.86,0.013791,87.6,79.5,0,Weekday,Tuesday,Light_Load
2018-03-20 00:15:00,41.18,6.03,0.9,0.019748,75.4,96.72,900,Weekday,Tuesday,Medium_Load
2018-03-20 00:30:00,11.82,1.93,0.51,0.007621,82.76,83.9,1800,Weekday,Tuesday,Light_Load
2018-03-20 00:45:00,20.2,3.38,2.81,0.007414,85.29,78.96,2700,Weekday,Tuesday,Light_Load
2018-03-20 01:00:00,8.24,0.55,2.91,0.002636,85.52,78.72,3600,Weekday,Tuesday,Light_Load
2018-03-20 01:15:00,21.21,5.55,4.4,0.010627,78.05,81.29,4500,Weekday,Tuesday,Light_Load
2018-03-20 01:30:00,39.69,9.73,1.86,0.016638,80.3,93.91,5400,Weekday,Tuesday,Medium_Load
2018-03-20 01:45:00,12.45,2.01,5.29,0.004266,71.31,76.0,6300,Weekday,Tuesday,Light_Load
2018-03-20 02:00:00,16.8,1.52,0.82,0.008836,70.84,82.2,7200,Weekday,Tuesday,Light_Load
2018-03-20 02:15:00,31.43,8.88,1.92,0.017372,92.97,90.09,8100,Weekday,Tuesday,Medium_Load
2018-03-20 02:30:00,16.52,3.49,0.0,0.003006,70.52,96.22,9000,Weekday,Tuesday,Light_Load
2018-03-20 02:45:00,53.39,13.46,5.01,0.023745,76.41,82.97,9900,Weekday,Tuesday,Medium_Load
2018-03-20 03:00:00,3.0,2.72,3.07,0.001784,73.77,87.23,10800,Weekday,Tuesday,Light_Load
2018-03-20 03:15:00,65.13,24.62,2.03,0.032915,97.98,94.93,11700,Weekday,Tuesday,Medium_Load
2018-03-20 03:30:00,25.49,6.51,1.95,0.010604,86.92,89.3,12600,Weekday,Tuesday,Light_Load
2018-03-20 03:45:00,4.32,0.86,1.22,0.006505,89.51,77.22,13500,Weekday,Tuesday,Light_Load
2018-03-20 04:00:00,3.25,1.57,0.44,0.004267,86.91,75.31,14400,Weekday,Tuesday,Light_Load
2018-03-20 04:15:00,106.32,15.48,2.76,0.052902,85.81,91.77,15300,Weekday,Tuesday,Maximum_Load
2018-03-20 04:30:00,25.74,9.9,0.0,0.012663,72.88,76.9,16200,Weekday,Tuesday,Light_Load
2018-03-20 04:45:00,24.72,2.81,3.29,0.013012,72.67,96.8,17100,Weekday,Tuesday,Light_Load
2018-03-20 05:00:00,28.43,10.42,0.52,0.016051,80.95,97.19,18000,Weekday,Tuesday,Medium_Load
2018-03-20 05:15:00,126.48,30.23,3.68,0.062008,97.62,81.14,18900,Weekday,Tuesday,Maximum_Load
2018-03-20 05:30:00,38.63,13.19,2.94,0.02127,86.06,79.39,19800,Weekday,Tuesday,Medium_Load
2018-03-20 05:45:00,94.78,22.38,4.87,0.046577,88.66,90.14,20700,Weekday,Tuesday,Maximum_Load
2018-03-20 06:00:00,22.01,7.45,2.67,0.006393,84.47,97.56,21600,Weekday,Tuesday,Light_Load
2018-03-20 06:15:00,32.73,4.75,0.08,0.018258,71.4,95.62,22500,Weekday,Tuesday,Light_Load
2018-03-20 06:30:00,51.83,2.69,3.06,0.026939,83.67,86.65,23400,Weekday,Tuesday,Medium_Load
2018-03-20 06:45:00,98.22,10.74,0.0,0.050021,98.71,84.14,24300,Weekday,Tuesday,Maximum_Load
2018-03-20 07:00:00,19.21,6.29,4.63,0.008557,80.85,89.07,25200,Weekday,Tuesday,Light_Load
2018-03-20 07:15:00,10.16,6.2,1.52,0.00504,72.66,82.78,26100,Weekday,Tuesday,Light_Load
2018-03-20 07:30:00,14.84,5.42,2.2,0.004855,96.59,75.59,27000,Weekday,Tuesday,Medium_Load
2018-03-20 07:45:00,19.75,8.66,1.57,0.011756,87.92,97.33,27900,Weekday,Tuesday,Light_Load
2018-03-20 08:00:00,28.14,9.02,4.63,0.01315,82.76,90.17,28800,Weekday,Tuesday,Medium_Load
2018-03-20 08:15:00,54.41,9.12,0.87,0.026264,88.11,82.5,29700,Weekday,Tuesday,Medium_Load
2018-03-20 08:30:00,51.2,16.4,0.0,0.024247,79.97,97.29,30600,Weekday,Tuesday,Medium_Load
2018-03-20 08:45:00,91.25,19.32,3.17,0.045626,91.61,88.16,31500,Weekday,Tuesday,Maximum_Load
2018-03-20 09:00:00,32.74,5.34,2.25,0.018431,99.84,79.55,32400,Weekday,Tuesday,Medium_Load
2018-03-20 09:15:00,109.03,21.11,1.4,0.051231,99.01,78.39,33300,Weekday,Tuesday,Maximum_Load
2018-03-20 09:30:00,55.17,11.33,5.07,0.02667,77.3,99.34,34200,Weekday,Tuesday,Medium_Load
2018-03-20 09:45:00,30.05,11.99,1.99,0.022591,83.79,84.04,35100,Weekday,Tuesday,Medium_Load
2018-03-20 10:00:00,128.87,25.57,4.0,0.062725,97.78,87.0,36000,Weekday,Tuesday,Maximum_Load
2018-03-20 10:15:00,44.05,10.84,2.99,0.023352,94.23,98.15,36900,Weekday,Tuesday,Medium_Load
2018-03-20 10:30:00,6.24,1.2,0.0,0.004531,89.84,76.77,37800,Weekday,Tuesday,Light_Load
2018-03-20 10:45:00,10.54,0.0,0.0,0.004664,88.61,81.65,38700,Weekday,Tuesday,Light_Load
2018-03-20 11:00:00,23.66,7.34,3.29,0.012886,97.05,75.33,39600,Weekday,Tuesday,Medium_Load
2018-03-20 11:15:00,66.37,25.57,4.0,0.030713,83.19,96.7,40500,Weekday,Tuesday,Medium_Load
2018-03-20 11:30:00,107.26,29.16,4.8,0.056381,93.95,79.53,41400,Weekday,Tuesday,Maximum_Load
2018-03-20 11:45:00,100.12,27.25,3.39,0.050207,98.07,78.62,42300,Weekday,Tuesday,Maximum_Load
2018-03-20 12:00:00,96.02,16.25,1.09,0.046799,98.84,88.97,43200,Weekday,Tuesday,Maximum_Load
2018-03-20 12:15:00,63.4,16.91,4.24,0.034041,95.98,80.24,44100,Weekday,Tuesday,Medium_Load
2018-03-20 12:30:00,40.72,10.21,1.08,0.01751,90.27,80.81,45000,Weekday,Tuesday,Medium_Load
2018-03-20 12:45:00,50.36,18.27,4.17,0.02421,90.61,75.99,45900,Weekday,Tuesday,Medium_Load
2018-03-20 13:00:00,31.53,9.64,1.07,0.021812,89.58,83.08,46800,Weekday,Tuesday,Medium_Load
2018-03-20 13:15:00,12.17,0.0,0.8,0.003667,71.76,80.72,47700,Weekday,Tuesday,Light_Load
2018-03-20 13:30:00,49.84,12.5,0.75,0.023498,94.88,96.75,48600,Weekday,Tuesday,Medium_Load
2018-03-20 13:45:00,21.17,7.6,6.4,0.011547,93.42,95.84,49500,Weekday,Tuesday,Maximum_Load
2018-03-20 14:00:00,33.2,12.14,0.57,0.013498,91.65,99.05,50400,Weekday,Tuesday,Medium_Load
2018-03-20 14:15:00,13.54,1.8,3.89,0.005788,80.69,98.67,51300,Weekday,Tuesday,Light_Load
2018-03-20 14:30:00,80.41,29.76,1.13,0.039455,99.86,77.26,52200,Weekday,Tuesday,Maximum_Load
2018-03-20 14:45:00,34.92,13.61,2.86,0.019331,76.9,75.27,53100,Weekday,Tuesday,Medium_Load
2018-03-20 15:00:00,93.25,15.33,4.97,0.047098,90.14,97.15,54000,Weekday,Tuesday,Maximum_Load
2018-03-20 15:15:00,67.09,11.48,0.51,0.03697,89.06,97.17,54900,Weekday,Tuesday,Maximum_Load
2018-03-20 15:30:00,56.6,20.82,0.89,0.029853,87.4,94.95,55800,Weekday,Tuesday,Maximum_Load
2018-03-20 15:45:00,58.6,12.88,4.65,0.028266,90.56,83.38,56700,Weekday,Tuesday,Medium_Load
2018-03-20 16:00:00,101.52,36.28,3.31,0.052158,91.61,88.39,57600,Weekday,Tuesday,Maximum_Load
2018-03-20 16:15:00,31.53,2.13,1.53,0.015821,94.25,89.97,58500,Weekday,Tuesday,Medium_Load
2018-03-20 16:30:00,79.01,6.32,4.38,0.040857,92.49,87.38,59400,Weekday,Tuesday,Maximum_Load
2018-03-20 16:45:00,52.96,10.94,4.45,0.026338,86.19,86.63,60300,Weekday,Tuesday,Medium_Load
2018-03-20 17:00:00,40.83,0.0,3.24,0.016414,76.36,78.57,61200,Weekday,Tuesday,Medium_Load
2018-03-20 17:15:00,48.05,5.67,2.49,0.024337,90.22,90.58,62100,Weekday,Tuesday,Medium_Load
2018-03-20 17:30:00,47.18,13.46,1.8,0.024523,83.38,88.78,63000,Weekday,Tuesday,Medium_Load
2018-03-20 17:45:00,73.63,5.16,5.72,0.036006,87.12,88.5,63900,Weekday,Tuesday,Maximum_Load
2018-03-20 18:00:00,90.32,10.94,2.43,0.043648,87.29,93.24,64800,Weekday,Tuesday,Maximum_Load
2018-03-20 18:15:00,60.71,6.31,2.36,0.031389,85.89,76.35,65700,Weekday,Tuesday,Maximum_Load
2018-03-20 18:30:00,13.2,3.11,1.08,0.00501,75.28,78.75,66600,Weekday,Tuesday,Light_Load
2018-03-20 18:45:00,78.61,30.82,3.85,0.038958,85.35,84.29,67500,Weekday,Tuesday,Maximum_Load
2018-03-20 19:00:00,34.76,4.96,2.46,0.019811,82.88,82.74,68400,Weekday,Tuesday,Medium_Load
2018-03-20 19:15:00,55.33,12.97,3.8,0.027072,96.14,87.48,69300,Weekday,Tuesday,Maximum_Load
2018-03-20 19:30:00,83.01,22.7,1.7,0.042416,91.21,88.79,70200,Weekday,Tuesday,Maximum_Load
2018-03-20 19:45:00,10.82,0.37,0.0,0.00733,77.13,81.99,71100,Weekday,Tuesday,Light_Load
2018-03-20 20:00:00,63.88,5.21,0.0,0.028009,97.16,89.92,72000,Weekday,Tuesday,Maximum_Load
2018-03-20 20:15:00,3.0,1.42,2.83,0.001877,74.39,75.93,72900,Weekday,Tuesday,Light_Load
2018-03-20 20:30:00,16.37,4.95,0.0,0.009782,98.63,79.21,73800,Weekday,Tuesday,Medium_Load
2018-03-20 20:45:00,37.43,13.11,1.05,0.017735,95.01,98.36,74700,Weekday,Tuesday,Medium_Load
2018-03-20 21:00:00,13.92,2.89,2.67,0.004543,74.67,89.35,75600,Weekday,Tuesday,Light_Load
2018-03-20 21:15:00,69.45,2.2,0.35,0.036841,81.18,80.07,76500,Weekday,Tuesday,Medium_Load
2018-03-20 21:30:00,11.59,1.66,5.13,0.004057,72.06,75.21,77400,Weekday,Tuesday,Light_Load
2018-03-20 21:45:00,3.0,0.31,4.09,0.003403,79.01,91.01,78300,Weekday,Tuesday,Light_Load
2018-03-20 22:00:00,39.4,3.18,3.27,0.019616,85.33,95.27,79200,Weekday,Tuesday,Medium_Load
2018-03-20 22:15:00,61.56,15.76,0.0,0.034018,96.44,97.58,80100,Weekday,Tuesday,Medium_Load
2018-03-20 22:30:00,69.43,11.9,2.3,0.035523,91.61,87.63,81000,Weekday,Tuesday,Maximum_Load
2018-03-20 22:45:00,60.17,8.06,4.24,0.027649,75.33,94.45,81900,Weekday,Tuesday,Medium_Load
2018-03-20 23:00:00,46.34,8.73,2.28,0.026643,93.11,80.46,82800,Weekday,Tuesday,Medium_Load
2018-03-20 23:15:00,19.2,5.22,0.86,0.011101,81.73,90.53,83700,Weekday,Tuesday,Light_Load
2018-03-20 23:30:00,29.22,8.29,0.92,0.012712,79.41,93.54,84600,Weekday,Tuesday,Light_Load
2018-03-20 23:45:00,3.0,0.0,3.15,0.002983,77.02,78.16,85500,Weekday,Tuesday,Light_Load
2018-03-21 00:00:00,22.17,3.5,0.96,0.013516,85.42,86.24,0,Weekday,Wednesday,Light_Load
2018-03-21 00:15:00,43.91,13.54,2.97,0.022343,82.8,92.11,900,Weekday,Wednesday,Medium_Load
2018-03-21 00:30:00,8.06,0.0,4.11,0.001577,88.27,89.8,1800,Weekday,Wednesday,Light_Load
